resv_status,rn,adults,child,baby,room_type,id_client,oos,hk_Full_stay,checkout_year,checkout_month,checkout_day,checkout_day_name,hk_half_stay,total_HK
1,1,2,0,0,1,12708076,1,1,2022,11,29,3,0.0,1.0
1,1,2,0,0,0,10102254,1,1,2022,6,14,3,0.0,1.0
1,3,2,0,0,0,10107374,1,1,2022,6,23,5,0.0,1.0
1,3,3,2,0,2,10116532,1,1,2022,7,13,4,0.0,1.0
1,3,1,0,0,0,14310560,1,1,2023,4,8,7,0.0,1.0
1,1,1,0,0,0,8587856,1,1,2022,2,27,1,0.0,1.0
1,3,2,0,0,0,15419679,1,1,2023,6,9,6,0.0,1.0
1,6,2,0,0,0,9052133,1,1,2022,7,10,1,0.5,1.5
1,4,2,0,0,0,9055733,1,1,2022,4,14,5,0.5,1.5
1,1,2,0,0,1,13631021,1,1,2023,2,20,2,0.0,1.0
1,3,2,0,0,0,13629748,1,1,2023,8,27,1,0.0,1.0
1,1,6,0,0,2,12772571,1,1,2023,1,1,1,0.0,1.0
1,2,2,0,0,1,15484755,1,1,2023,6,11,1,0.0,1.0
1,2,2,0,0,1,15484803,1,1,2023,6,11,1,0.0,1.0
1,3,2,0,0,1,9421378,1,1,2022,6,19,1,0.0,1.0
1,7,2,0,0,0,9323517,1,1,2022,7,9,7,0.5,1.5
1,2,2,0,0,0,8253559,1,1,2022,1,20,5,0.0,1.0
1,1,7,0,0,3,14084649,1,1,2023,5,28,1,0.0,1.0
1,1,6,0,0,2,14084649,1,1,2023,5,28,1,0.0,1.0
1,7,2,2,0,1,9075916,1,1,2022,8,27,7,0.5,1.5
1,6,2,0,0,0,9064872,1,1,2022,8,21,1,0.5,1.5
1,1,2,0,0,1,9138532,1,1,2022,7,9,7,0.0,1.0
1,1,2,0,0,0,13110729,1,1,2023,1,9,2,0.0,1.0
1,2,2,0,0,0,13901318,1,1,2023,3,15,4,0.0,1.0
1,1,2,0,0,0,12995783,1,1,2023,1,1,1,0.0,1.0
1,2,2,0,0,1,12994560,1,1,2023,1,8,1,0.0,1.0
1,7,2,0,0,0,17171698,1,1,2023,8,27,1,0.5,1.5
1,1,1,0,0,0,8505332,1,1,2022,1,30,1,0.0,1.0
1,4,2,0,0,0,14481201,1,1,2023,4,28,6,0.5,1.5
1,2,3,1,0,1,10025116,1,1,2022,6,12,1,0.0,1.0
1,2,2,0,0,0,13669519,1,1,2023,2,26,1,0.0,1.0
1,3,2,0,0,1,10460794,1,1,2022,6,30,5,0.0,1.0
1,2,4,0,0,1,14870713,1,1,2023,5,28,1,0.0,1.0
1,3,3,1,0,1,14381732,1,1,2023,6,11,1,0.0,1.0
1,4,2,0,0,0,9689172,1,1,2022,8,7,1,0.5,1.5
1,6,2,0,0,0,10168918,1,1,2022,10,1,7,0.5,1.5
1,2,2,2,0,1,13536649,1,1,2023,5,1,2,0.0,1.0
1,2,2,0,0,1,13535888,1,1,2023,2,14,3,0.0,1.0
1,1,1,0,0,0,13850292,1,1,2023,3,11,7,0.0,1.0
1,1,2,0,0,0,13852450,1,1,2023,3,11,7,0.0,1.0
1,4,2,2,0,1,13858955,1,1,2023,8,25,6,0.5,1.5
1,1,3,0,0,1,10440269,1,1,2022,9,6,3,0.0,1.0
1,1,2,2,0,1,10446050,1,1,2022,8,7,1,0.0,1.0
1,2,3,1,0,2,12627544,1,1,2022,12,9,6,0.0,1.0
1,4,1,0,0,0,11834988,1,1,2022,9,16,6,0.5,1.5
1,2,6,2,0,3,7310334,1,1,2021,9,5,1,0.0,1.0
1,4,1,1,0,0,13127973,1,1,2023,6,25,1,0.5,1.5
1,3,2,0,0,0,13129800,1,1,2023,8,15,3,0.0,1.0
1,7,2,2,0,1,11517380,1,1,2022,8,30,3,0.5,1.5
1,1,3,0,0,1,12794695,1,1,2023,1,1,1,0.0,1.0
1,3,3,1,0,1,9697140,1,1,2022,6,12,1,0.0,1.0
1,3,6,0,0,3,9697140,1,1,2022,6,12,1,0.0,1.0
1,3,2,0,0,0,10157247,1,1,2022,6,18,7,0.0,1.0
1,6,2,0,0,0,6602878,1,1,2021,6,13,1,0.5,1.5
1,1,4,0,0,1,15301639,1,1,2023,6,4,1,0.0,1.0
1,7,2,2,0,1,13660976,1,1,2023,7,23,1,0.5,1.5
1,3,2,2,0,1,14193459,1,1,2023,4,2,1,0.0,1.0
1,6,2,0,0,1,7584673,1,1,2021,10,10,1,0.5,1.5
1,25,2,0,0,0,13720150,1,4,2023,3,20,2,3.0,7.0
1,1,2,0,0,0,9398205,1,1,2022,5,1,1,0.0,1.0
1,7,2,0,0,0,9839491,1,1,2022,6,22,4,0.5,1.5
1,1,4,3,0,3,9311805,1,1,2022,4,18,2,0.0,1.0
1,2,2,0,0,0,11584573,1,1,2022,8,24,4,0.0,1.0
1,1,4,0,0,1,10853326,1,1,2022,8,15,2,0.0,1.0
1,6,2,0,0,0,9052193,1,1,2022,7,10,1,0.5,1.5
1,2,2,0,0,1,13344091,1,1,2023,1,29,1,0.0,1.0
1,3,8,0,0,3,14130263,1,1,2023,3,26,1,0.0,1.0
1,5,2,1,0,1,10907020,1,1,2022,8,27,7,0.5,1.5
1,1,5,0,0,2,13646916,1,1,2023,2,19,1,0.0,1.0
1,7,2,0,0,1,7569282,1,1,2021,9,23,5,0.5,1.5
1,3,1,0,0,0,12646788,1,1,2022,11,24,5,0.0,1.0
1,3,4,0,0,1,13481317,1,1,2023,5,1,2,0.0,1.0
1,2,2,1,0,1,13473851,1,1,2023,4,9,1,0.0,1.0
1,1,1,0,0,0,13473784,1,1,2023,2,7,3,0.0,1.0
1,3,2,1,0,1,11172734,1,1,2022,8,10,4,0.0,1.0
1,1,2,0,0,0,8597599,1,1,2022,2,11,6,0.0,1.0
1,2,2,0,0,0,11269635,1,1,2022,9,4,1,0.0,1.0
1,1,2,0,0,0,13884774,1,1,2023,3,11,7,0.0,1.0
1,1,6,0,0,2,9595034,1,1,2022,5,16,2,0.0,1.0
1,2,4,0,0,1,9603030,1,1,2022,8,9,3,0.0,1.0
1,2,2,0,0,0,7280878,1,1,2021,8,29,1,0.0,1.0
1,2,1,0,0,0,14970616,1,1,2023,5,14,1,0.0,1.0
1,2,2,0,0,0,12457311,1,1,2022,11,6,1,0.0,1.0
1,7,2,0,0,1,11808469,1,1,2022,9,18,1,0.5,1.5
1,3,2,0,0,0,11808296,1,1,2022,9,9,6,0.0,1.0
1,1,2,0,0,0,14566106,1,1,2023,5,7,1,0.0,1.0
1,1,4,0,0,1,9910379,1,1,2022,6,2,5,0.0,1.0
1,4,2,0,0,0,9937461,1,1,2022,7,8,6,0.5,1.5
1,7,4,0,0,1,9956067,1,1,2022,9,18,1,0.5,1.5
1,1,1,0,0,0,9186610,1,1,2022,6,25,7,0.0,1.0
1,1,3,0,0,1,9197705,1,1,2022,4,10,1,0.0,1.0
1,1,4,0,0,1,6718564,1,1,2021,6,12,7,0.0,1.0
1,2,4,0,0,1,9437408,1,1,2022,5,29,1,0.0,1.0
1,3,2,0,0,1,12578270,1,1,2022,11,17,5,0.0,1.0
1,1,2,0,0,2,11298119,1,1,2022,8,5,6,0.0,1.0
1,4,2,0,0,0,9040124,1,1,2022,4,11,2,0.5,1.5
1,8,2,0,0,0,9476419,1,2,2022,5,21,7,1.0,3.0
1,2,2,0,0,0,13418187,1,1,2023,2,6,2,0.0,1.0
1,1,2,0,0,0,8371071,1,1,2022,2,4,6,0.0,1.0
1,2,2,2,0,1,13697381,1,1,2023,4,10,2,0.0,1.0
1,6,2,0,0,0,14756315,1,1,2023,5,14,1,0.5,1.5
1,3,2,0,0,0,9139000,1,1,2022,6,12,1,0.0,1.0
1,5,2,0,0,1,14106868,1,1,2023,7,8,7,0.5,1.5
1,1,2,0,0,0,9573415,1,1,2022,5,10,3,0.0,1.0
1,4,2,0,0,0,11969937,1,1,2022,9,22,5,0.5,1.5
1,1,2,0,0,0,11265644,1,1,2022,8,4,5,0.0,1.0
1,1,2,0,0,0,13839236,1,1,2023,3,12,1,0.0,1.0
1,1,1,0,0,1,13528397,1,1,2023,2,16,5,0.0,1.0
1,1,6,0,0,2,13539834,1,1,2023,2,18,7,0.0,1.0
1,1,2,0,0,0,7120524,1,1,2021,8,3,3,0.0,1.0
1,2,3,0,0,2,8398158,1,1,2022,2,13,1,0.0,1.0
1,1,4,0,0,1,9240362,1,1,2022,4,18,2,0.0,1.0
1,5,2,0,0,0,14336761,1,1,2023,6,24,7,0.5,1.5
1,3,3,0,0,1,9270321,1,1,2022,4,29,6,0.0,1.0
1,7,4,0,0,1,7568706,1,1,2021,10,15,6,0.5,1.5
1,3,3,1,0,1,7086375,1,1,2021,7,27,3,0.0,1.0
1,2,1,0,0,0,9043138,1,1,2022,7,13,4,0.0,1.0
1,7,2,0,0,0,9052717,1,1,2022,8,21,1,0.5,1.5
1,3,4,0,0,1,9530278,1,1,2022,6,13,2,0.0,1.0
1,1,6,0,0,3,15395878,1,1,2023,6,9,6,0.0,1.0
1,4,4,0,0,1,7559197,1,1,2021,9,25,7,0.5,1.5
1,1,2,0,0,0,13911441,1,1,2023,3,10,6,0.0,1.0
1,3,1,2,0,1,10183647,1,1,2022,6,19,1,0.0,1.0
1,2,2,0,0,0,13436989,1,1,2023,4,9,1,0.0,1.0
1,4,2,1,0,1,9642397,1,1,2022,8,19,6,0.5,1.5
1,1,2,0,0,0,8988829,1,1,2022,4,10,1,0.0,1.0
1,1,2,1,0,1,9925200,1,1,2022,6,4,7,0.0,1.0
1,1,1,0,0,1,13631564,1,1,2023,2,20,2,0.0,1.0
1,2,2,0,0,0,9935773,1,1,2022,6,12,1,0.0,1.0
1,5,3,1,0,1,10496362,1,1,2022,9,2,6,0.5,1.5
1,10,2,0,0,0,13315016,1,2,2023,2,8,4,1.0,3.0
1,1,2,0,0,0,13323431,1,1,2023,1,26,5,0.0,1.0
1,2,1,0,0,1,8639442,1,1,2022,2,22,3,0.0,1.0
1,1,2,0,0,0,9519142,1,1,2022,5,7,7,0.0,1.0
1,2,4,0,0,1,9535575,1,1,2022,5,15,1,0.0,1.0
1,1,2,0,0,1,12737868,1,1,2022,12,3,7,0.0,1.0
1,2,2,0,0,0,10275238,1,1,2022,7,6,4,0.0,1.0
1,1,6,0,0,2,10060128,1,1,2022,7,3,1,0.0,1.0
1,6,2,2,0,1,9005901,1,1,2022,8,7,1,0.5,1.5
1,4,2,0,0,0,15519442,1,1,2023,7,23,1,0.5,1.5
1,2,4,0,0,1,7603523,1,1,2021,9,23,5,0.0,1.0
1,1,2,0,0,1,11367500,1,1,2022,8,13,7,0.0,1.0
1,1,3,0,0,1,9520927,1,1,2022,5,8,1,0.0,1.0
1,2,2,0,0,0,13617848,1,1,2023,2,20,2,0.0,1.0
1,3,2,0,0,0,14086188,1,1,2023,4,7,6,0.0,1.0
1,4,3,1,0,1,14075853,1,1,2023,7,13,5,0.5,1.5
1,4,2,0,0,0,13376176,1,1,2023,2,2,5,0.5,1.5
1,1,4,2,0,2,13832154,1,1,2023,3,12,1,0.0,1.0
1,1,2,0,0,0,12437388,1,1,2022,11,7,2,0.0,1.0
1,1,1,0,0,0,9160187,1,1,2022,4,8,6,0.0,1.0
1,2,2,2,0,1,11339565,1,1,2022,8,21,1,0.0,1.0
1,6,2,0,0,0,9821832,1,1,2022,9,9,6,0.5,1.5
1,4,2,0,0,0,7891856,1,1,2021,10,29,6,0.5,1.5
1,1,2,0,0,1,13167652,1,1,2023,1,18,4,0.0,1.0
1,8,2,0,0,0,13279138,1,2,2023,7,16,1,1.0,3.0
1,4,2,0,0,0,9339389,1,1,2022,5,25,4,0.5,1.5
1,2,2,2,0,1,14576134,1,1,2023,6,4,1,0.0,1.0
1,2,4,4,0,3,9736802,1,1,2022,5,29,1,0.0,1.0
1,1,2,0,0,1,9063447,1,1,2022,4,8,6,0.0,1.0
1,6,2,0,0,0,15085401,1,1,2023,6,10,7,0.5,1.5
1,2,2,0,0,0,11000132,1,1,2022,7,21,5,0.0,1.0
1,1,1,0,0,1,13831765,1,1,2023,3,5,1,0.0,1.0
1,2,2,0,0,0,11497915,1,1,2022,8,25,5,0.0,1.0
1,4,1,0,0,0,12711673,1,1,2022,12,3,7,0.5,1.5
1,4,2,0,0,0,7575324,1,1,2021,9,26,1,0.5,1.5
1,2,3,0,0,1,11756825,1,1,2022,9,4,1,0.0,1.0
1,3,2,0,0,0,12181468,1,1,2022,10,9,1,0.0,1.0
1,5,1,0,0,0,14928121,1,1,2023,5,15,2,0.5,1.5
1,2,2,2,0,2,11964716,1,1,2022,10,2,1,0.0,1.0
1,4,2,0,0,1,7487070,1,1,2021,9,12,1,0.5,1.5
1,3,7,0,0,3,7129275,1,1,2021,8,26,5,0.0,1.0
1,3,2,4,0,2,7455741,1,1,2021,9,16,5,0.0,1.0
1,7,2,0,0,0,9049784,1,1,2022,7,16,7,0.5,1.5
1,6,4,0,0,1,9163149,1,1,2022,5,22,1,0.5,1.5
1,7,2,1,0,1,14282532,1,1,2023,4,9,1,0.5,1.5
1,1,4,0,0,1,11348630,1,1,2022,8,22,2,0.0,1.0
1,4,2,0,0,0,10527295,1,1,2022,7,16,7,0.5,1.5
1,4,5,1,0,2,7108941,1,1,2021,8,11,4,0.5,1.5
1,2,2,0,0,0,12731158,1,1,2022,12,18,1,0.0,1.0
1,3,2,0,0,1,9017686,1,1,2022,3,28,2,0.0,1.0
1,2,1,0,0,0,12385437,1,1,2022,10,29,7,0.0,1.0
1,1,2,0,0,0,6110483,1,1,2020,12,11,6,0.0,1.0
1,5,1,0,0,0,12674974,1,1,2022,11,29,3,0.5,1.5
1,1,8,0,0,3,15355357,1,1,2023,6,18,1,0.0,1.0
1,1,2,0,0,1,14104882,1,1,2023,3,26,1,0.0,1.0
1,3,2,0,0,1,10222714,1,1,2022,9,18,1,0.0,1.0
1,1,6,0,0,2,12904561,1,1,2023,1,1,1,0.0,1.0
1,1,4,0,0,1,10524640,1,1,2022,7,14,5,0.0,1.0
1,3,2,0,0,0,10511249,1,1,2022,7,4,2,0.0,1.0
1,3,3,1,0,1,7167005,1,1,2021,8,6,6,0.0,1.0
1,1,6,0,0,2,9476467,1,1,2022,5,3,3,0.0,1.0
1,4,4,0,0,1,10108408,1,1,2022,7,24,1,0.5,1.5
1,2,2,0,0,1,13466965,1,1,2023,2,13,2,0.0,1.0
1,4,2,0,0,0,11745255,1,1,2022,10,17,2,0.5,1.5
1,3,2,0,0,1,12595729,1,1,2022,11,18,6,0.0,1.0
1,1,2,0,0,0,8582220,1,1,2022,2,20,1,0.0,1.0
1,1,3,0,0,1,13390793,1,1,2023,2,18,7,0.0,1.0
1,6,2,0,0,0,13136887,1,1,2023,9,2,7,0.5,1.5
1,1,2,0,0,0,12995531,1,1,2023,1,1,1,0.0,1.0
1,4,1,0,0,0,13116548,1,1,2023,1,13,6,0.5,1.5
1,2,2,2,0,1,13643183,1,1,2023,3,19,1,0.0,1.0
1,3,2,0,0,0,12130558,1,1,2022,10,13,5,0.0,1.0
1,1,2,0,0,0,12271501,1,1,2022,10,16,1,0.0,1.0
1,1,3,1,0,1,9013018,1,1,2022,4,16,7,0.0,1.0
1,3,2,0,0,0,13524098,1,1,2023,7,21,6,0.0,1.0
1,2,2,0,0,0,10453882,1,1,2022,7,8,6,0.0,1.0
1,1,4,0,0,1,7456304,1,1,2021,9,19,1,0.0,1.0
1,1,2,0,0,1,10264555,1,1,2022,6,18,7,0.0,1.0
1,7,2,0,0,0,6487275,1,1,2021,8,28,7,0.5,1.5
1,4,4,0,0,1,14084696,1,1,2023,7,1,7,0.5,1.5
1,8,3,0,0,1,11723424,1,2,2022,9,12,2,1.0,3.0
1,2,2,0,0,0,14257741,1,1,2023,4,3,2,0.0,1.0
1,1,2,0,0,0,12793765,1,1,2023,1,1,1,0.0,1.0
1,1,3,1,0,1,12619054,1,1,2022,11,27,1,0.0,1.0
1,2,4,0,0,1,12994140,1,1,2023,1,2,2,0.0,1.0
1,1,1,0,0,0,7633002,1,1,2021,10,27,4,0.0,1.0
1,2,1,1,0,0,9293786,1,1,2022,4,25,2,0.0,1.0
1,1,2,1,0,1,13602699,1,1,2023,2,25,7,0.0,1.0
1,4,3,0,0,1,10770995,1,1,2022,7,31,1,0.5,1.5
1,1,6,0,0,2,13791006,1,1,2023,3,4,7,0.0,1.0
1,5,2,0,0,0,16390080,1,1,2023,8,4,6,0.5,1.5
1,1,1,0,0,0,9581124,1,1,2022,5,11,4,0.0,1.0
1,3,2,2,0,1,7734693,1,1,2021,10,11,2,0.0,1.0
1,1,2,0,0,0,8458899,1,1,2022,2,4,6,0.0,1.0
1,2,2,0,0,0,13954624,1,1,2023,7,16,1,0.0,1.0
1,6,1,0,0,0,14430074,1,1,2023,4,16,1,0.5,1.5
1,2,2,0,0,1,13260411,1,1,2023,1,23,2,0.0,1.0
1,4,2,0,0,1,7341683,1,1,2021,9,2,5,0.5,1.5
1,1,1,0,0,0,9453226,1,1,2022,4,30,7,0.0,1.0
1,7,2,2,0,1,10450430,1,1,2022,9,18,1,0.5,1.5
1,1,2,0,0,0,10296809,1,1,2022,6,23,5,0.0,1.0
1,2,2,1,0,1,10307271,1,1,2022,7,16,7,0.0,1.0
1,1,1,0,0,1,13811418,1,1,2023,3,4,7,0.0,1.0
1,6,1,0,0,1,13491613,1,1,2023,3,12,1,0.5,1.5
1,1,2,0,0,1,10512415,1,1,2022,7,3,1,0.0,1.0
1,1,2,0,0,0,10401841,1,1,2022,8,22,2,0.0,1.0
1,1,2,1,0,1,10401841,1,1,2022,8,22,2,0.0,1.0
1,1,2,0,0,0,10040551,1,1,2022,6,15,4,0.0,1.0
1,3,2,0,0,0,9815589,1,1,2022,6,3,6,0.0,1.0
1,2,4,0,0,1,10990561,1,1,2022,7,24,1,0.0,1.0
1,2,2,0,0,0,14523858,1,1,2023,4,18,3,0.0,1.0
1,6,4,0,0,1,9272982,1,1,2022,7,9,7,0.5,1.5
1,3,3,0,0,1,9216862,1,1,2022,4,15,6,0.0,1.0
1,1,1,0,0,0,10361993,1,1,2022,7,2,7,0.0,1.0
1,4,4,0,0,1,14971733,1,1,2023,6,11,1,0.5,1.5
1,2,3,0,0,1,11830973,1,1,2022,9,9,6,0.0,1.0
1,1,3,0,0,1,8941768,1,1,2022,3,27,1,0.0,1.0
1,4,2,0,0,0,6832167,1,1,2021,7,5,2,0.5,1.5
1,2,3,1,0,1,14945399,1,1,2023,5,14,1,0.0,1.0
1,2,4,0,0,1,11489137,1,1,2022,9,4,1,0.0,1.0
1,1,2,0,0,1,9709068,1,1,2022,5,21,7,0.0,1.0
1,1,2,2,0,1,10528334,1,1,2022,7,10,1,0.0,1.0
1,1,4,0,0,1,9759139,1,1,2022,6,6,2,0.0,1.0
1,4,2,0,0,0,9775044,1,1,2022,5,29,1,0.5,1.5
1,1,4,0,0,1,7528429,1,1,2021,9,12,1,0.0,1.0
1,1,8,0,0,3,7486429,1,1,2021,9,9,5,0.0,1.0
1,6,4,0,0,1,7066231,1,1,2021,8,7,7,0.5,1.5
1,7,2,0,0,0,7116340,1,1,2021,9,12,1,0.5,1.5
1,6,2,0,0,0,6762996,1,1,2021,7,21,4,0.5,1.5
1,4,3,0,0,1,8541734,1,1,2022,2,20,1,0.5,1.5
1,1,2,0,0,0,9801405,1,1,2022,6,26,1,0.0,1.0
1,6,2,0,0,0,9006517,1,1,2022,8,22,2,0.5,1.5
1,7,2,0,0,1,7534565,1,1,2021,9,18,7,0.5,1.5
1,2,4,0,0,1,14431695,1,1,2023,5,19,6,0.0,1.0
1,5,2,1,0,1,6502227,1,1,2021,8,26,5,0.5,1.5
1,1,2,0,0,0,8339281,1,1,2022,1,8,7,0.0,1.0
1,6,2,0,0,1,10317811,1,1,2022,6,26,1,0.5,1.5
1,1,4,0,0,1,14159825,1,1,2023,3,26,1,0.0,1.0
1,6,2,0,1,0,9023577,1,1,2022,4,14,5,0.5,1.5
1,2,5,0,0,2,6032980,1,1,2020,10,25,1,0.0,1.0
1,2,2,0,0,0,12375998,1,1,2022,11,5,7,0.0,1.0
1,7,2,0,0,0,12253469,1,1,2022,11,4,6,0.5,1.5
1,2,4,0,0,1,12524964,1,1,2022,11,13,1,0.0,1.0
1,2,5,0,0,2,12524964,1,1,2022,11,13,1,0.0,1.0
1,2,2,0,0,0,15710610,1,1,2023,6,30,6,0.0,1.0
1,4,2,0,0,1,13238253,1,1,2023,2,22,4,0.5,1.5
1,1,1,0,0,1,9492854,1,1,2022,5,15,1,0.0,1.0
1,2,2,0,0,0,9153879,1,1,2022,4,14,5,0.0,1.0
1,2,6,0,0,2,13128943,1,1,2023,2,19,1,0.0,1.0
1,1,2,0,0,0,16003154,1,1,2023,8,12,7,0.0,1.0
1,6,2,0,0,1,13090447,1,1,2023,3,12,1,0.5,1.5
1,1,2,0,0,0,11377041,1,1,2022,8,15,2,0.0,1.0
1,2,2,0,0,1,12980766,1,1,2023,1,2,2,0.0,1.0
1,2,2,0,0,1,17897510,1,1,2023,10,1,1,0.0,1.0
1,2,2,0,0,0,17896984,1,1,2023,10,1,1,0.0,1.0
1,2,2,0,0,0,17897151,1,1,2023,10,1,1,0.0,1.0
1,2,2,0,0,0,17896378,1,1,2023,10,1,1,0.0,1.0
1,2,2,0,0,0,17895549,1,1,2023,10,1,1,0.0,1.0
1,2,2,0,0,0,17897242,1,1,2023,10,1,1,0.0,1.0
1,1,2,0,0,0,10044850,1,1,2022,6,11,7,0.0,1.0
1,1,2,2,0,1,10238432,1,1,2022,6,19,1,0.0,1.0
1,3,1,0,0,0,12844387,1,1,2022,12,16,6,0.0,1.0
1,1,2,0,0,1,12850941,1,1,2022,12,20,3,0.0,1.0
1,2,6,0,0,2,6094135,1,1,2020,11,30,2,0.0,1.0
1,2,2,0,0,0,12485569,1,1,2022,11,4,6,0.0,1.0
1,1,2,0,0,0,12754751,1,1,2022,12,19,2,0.0,1.0
1,2,4,0,0,1,14389547,1,1,2023,4,9,1,0.0,1.0
1,1,2,0,0,0,8064733,1,1,2021,11,21,1,0.0,1.0
1,1,2,0,0,0,12700033,1,1,2022,11,29,3,0.0,1.0
1,2,2,0,0,1,14635323,1,1,2023,5,1,2,0.0,1.0
1,3,1,1,0,1,17248453,1,1,2023,9,14,5,0.0,1.0
1,1,4,0,0,1,13488434,1,1,2023,3,18,7,0.0,1.0
1,1,4,0,0,1,13488434,1,1,2023,3,18,7,0.0,1.0
1,1,4,0,0,1,13488434,1,1,2023,3,18,7,0.0,1.0
1,1,4,0,0,1,13488434,1,1,2023,3,18,7,0.0,1.0
1,1,4,0,0,1,13488434,1,1,2023,3,18,7,0.0,1.0
1,1,4,0,0,1,13488434,1,1,2023,3,18,7,0.0,1.0
1,1,2,0,0,1,13488434,1,1,2023,3,18,7,0.0,1.0
1,7,2,0,0,0,16455546,1,1,2023,10,24,3,0.5,1.5
1,4,2,0,0,0,6993283,1,1,2021,8,27,6,0.5,1.5
1,1,1,0,0,0,13897599,1,1,2023,3,14,3,0.0,1.0
1,1,1,0,0,1,13897086,1,1,2023,3,15,4,0.0,1.0
1,1,2,0,0,2,9481377,1,1,2022,5,2,2,0.0,1.0
1,3,2,0,0,0,9247049,1,1,2022,6,19,1,0.0,1.0
1,2,2,0,0,0,8319884,1,1,2022,2,16,4,0.0,1.0
1,7,2,0,0,0,9443473,1,1,2022,6,11,7,0.5,1.5
1,1,1,0,0,0,6483478,1,1,2021,5,5,4,0.0,1.0
1,5,4,0,0,1,9116586,1,1,2022,8,27,7,0.5,1.5
1,6,2,0,0,0,9113993,1,1,2022,5,31,3,0.5,1.5
1,1,1,0,0,0,11092175,1,1,2022,7,31,1,0.0,1.0
1,3,2,0,0,0,11317499,1,1,2022,9,8,5,0.0,1.0
1,1,2,0,0,0,6782856,1,1,2021,6,22,3,0.0,1.0
1,3,2,0,0,0,11808781,1,1,2022,9,10,7,0.0,1.0
1,2,2,0,0,0,13431373,1,1,2023,2,4,7,0.0,1.0
1,4,2,0,0,0,9027380,1,1,2022,4,13,4,0.5,1.5
1,1,2,0,0,0,11201262,1,1,2022,8,13,7,0.0,1.0
1,5,2,0,0,0,13435614,1,1,2023,4,16,1,0.5,1.5
1,2,2,0,0,0,13490631,1,1,2023,2,9,5,0.0,1.0
1,6,4,0,0,1,6550480,1,1,2021,6,11,6,0.5,1.5
1,2,5,0,0,2,9335650,1,1,2022,5,8,1,0.0,1.0
1,2,1,0,0,0,13590180,1,1,2023,2,17,6,0.0,1.0
1,3,2,0,0,0,13573741,1,1,2023,2,17,6,0.0,1.0
1,2,2,0,0,0,13653076,1,1,2023,2,20,2,0.0,1.0
1,1,1,0,0,1,8974644,1,1,2022,3,31,5,0.0,1.0
1,1,4,0,0,2,12748802,1,1,2022,12,11,1,0.0,1.0
1,7,2,0,0,1,13324643,1,1,2023,2,16,5,0.5,1.5
1,1,4,0,0,1,13761740,1,1,2023,3,19,1,0.0,1.0
1,2,2,0,0,0,13752384,1,1,2023,4,11,3,0.0,1.0
1,2,1,0,0,0,13054556,1,1,2023,1,7,7,0.0,1.0
1,1,2,0,0,0,13850385,1,1,2023,3,5,1,0.0,1.0
1,4,2,0,0,0,9293613,1,1,2022,5,18,4,0.5,1.5
1,2,1,0,0,1,14677512,1,1,2023,5,26,6,0.0,1.0
1,1,2,0,0,1,14511666,1,1,2023,4,16,1,0.0,1.0
1,2,2,0,0,1,12252569,1,1,2022,10,25,3,0.0,1.0
1,2,4,0,0,1,10288726,1,1,2022,6,26,1,0.0,1.0
1,3,1,0,0,0,12156443,1,1,2022,10,8,7,0.0,1.0
1,7,2,0,0,0,9318665,1,1,2022,9,4,1,0.5,1.5
1,4,3,1,0,1,13827908,1,1,2023,5,7,1,0.5,1.5
1,2,2,1,0,1,13816545,1,1,2023,4,2,1,0.0,1.0
1,1,4,0,0,1,6046106,1,1,2020,11,2,2,0.0,1.0
1,6,2,2,0,1,9215867,1,1,2022,4,30,7,0.5,1.5
1,2,3,1,0,1,9753352,1,1,2022,8,30,3,0.0,1.0
1,6,6,0,0,2,9740502,1,1,2022,8,21,1,0.5,1.5
1,2,2,1,0,1,7219796,1,1,2021,8,22,1,0.0,1.0
1,1,2,0,0,0,12497001,1,1,2022,11,7,2,0.0,1.0
1,1,4,0,0,1,13521598,1,1,2023,2,26,1,0.0,1.0
1,1,4,0,0,1,13652418,1,1,2023,2,26,1,0.0,1.0
1,1,6,0,0,2,13521598,1,1,2023,2,26,1,0.0,1.0
1,1,6,0,0,2,13521598,1,1,2023,2,26,1,0.0,1.0
1,1,7,0,0,3,13521598,1,1,2023,2,26,1,0.0,1.0
1,1,1,0,0,0,12685313,1,1,2022,12,6,3,0.0,1.0
1,1,6,0,0,2,9216275,1,1,2022,5,4,4,0.0,1.0
1,2,2,0,0,0,8548227,1,1,2022,2,6,1,0.0,1.0
1,1,4,0,0,1,12933601,1,1,2023,1,1,1,0.0,1.0
1,7,2,0,0,0,6769850,1,1,2021,8,29,1,0.5,1.5
1,1,1,0,0,0,13822616,1,1,2023,3,3,6,0.0,1.0
1,4,2,0,0,1,15067871,1,1,2023,5,23,3,0.5,1.5
1,1,2,0,0,0,15073285,1,1,2023,6,11,1,0.0,1.0
1,1,2,0,0,0,13076333,1,1,2023,1,7,7,0.0,1.0
1,3,2,2,0,1,16579017,1,1,2023,8,18,6,0.0,1.0
1,5,2,0,0,1,11553262,1,1,2022,9,11,1,0.5,1.5
1,1,2,0,0,0,9932798,1,1,2022,6,12,1,0.0,1.0
1,4,1,1,0,0,9542617,1,1,2022,7,5,3,0.5,1.5
1,6,3,1,0,1,11626505,1,1,2022,9,3,7,0.5,1.5
1,1,3,1,0,1,11787785,1,1,2022,9,11,1,0.0,1.0
1,1,1,2,0,1,11787785,1,1,2022,9,11,1,0.0,1.0
